20241019,福田区,沙尾,整租·绿景尚悦府,2室2厅,62.00平米,7500
20241019,福田区,沙尾,整租·绿景尚悦府,2室2厅,62.00平米,7800
20241019,福田区,沙尾,独栋·佳寓,沙尾店,150.00平米,38000
20241019,福田区,沙尾,整租·绿景红树湾壹号,2室1厅,87.00平米,10000
20241019,福田区,沙尾,独栋·佳寓,沙尾店,62.00平米,7500
20241019,福田区,沙尾,整租·金地名轩,1室1厅,49.00平米,5600
20241019,福田区,沙尾,整租·金地名轩,2室2厅,70.45平米,7000
20241019,福田区,沙尾,独栋·安居乐寓,沙尾店,36.40平米,4030-4190
20241019,福田区,沙尾,整租·绿景蓝湾半岛,1室0厅,26.00平米,3300
20241019,福田区,沙尾,独栋·安居乐寓,沙尾店（沙嘴村二店）,35.00平米,4090
20241019,福田区,沙尾,整租·绿景尚悦府,2室2厅,62.00平米,7800
20241019,福田区,沙尾,整租·绿景尚悦府,2室1厅,62.00平米,8200
20241019,福田区,沙尾,独栋·佳寓,沙尾店,100.00平米,11500
20241019,福田区,沙尾,整租·绿景红树湾壹号,2室1厅,84.00平米,12300
20241019,福田区,沙尾,独栋·佳寓,沙尾店,62.00平米,7400
20241019,福田区,沙尾,整租·绿景尚悦府,2室1厅,62.00平米,8000
20241019,福田区,沙尾,独栋·佳寓,沙尾店,80.00平米,9000
20241019,福田区,沙尾,整租·好景豪园,2室2厅,94.00平米,7500
20241019,福田区,沙尾,独栋·佳寓,沙尾店,82.00平米,11000
20241019,福田区,沙尾,整租·金地海景花园,1室1厅,33.00平米,3500
20241019,福田区,沙尾,独栋·佳寓,沙尾店,62.00平米,7500
20241019,福田区,沙尾,整租·金地名轩,2室2厅,71.20平米,7000
20241019,福田区,沙尾,独栋·佳寓,沙尾店,100.00平米,11000
20241019,福田区,沙尾,整租·全海花园,3室2厅,90.00平米,9500
20241019,福田区,沙尾,独栋·安居乐寓,沙尾店,6间在租,3970-4210
20241019,福田区,沙尾,整租·绿景尚悦府,2室1厅,62.00平米,7300
20241019,福田区,沙尾,整租·绿景尚悦府,2室1厅,62.00平米,7000
20241019,福田区,沙尾,独栋·安居乐寓,沙尾店,21.50平米,3000-3050
20241019,福田区,沙尾,独栋·安居乐寓,沙尾店,6间在租,2800-2990
20241019,福田区,沙尾,独栋·摩方公寓,沙嘴店,20.80平米,2200
