20241107,福田区,上步,整租·御河堤,1室0厅,33.09平米,3600
20241107,福田区,上步,整租·佳兆业中心,2室1厅,68.88平米,6200
20241107,福田区,上步,独栋·安居乐寓,南园红岭南店,6间在租,2722-2797
20241107,福田区,上步,独栋·融寓,城市广场店,77.00-79.00平米,7600-8000
20241107,福田区,上步,独栋·融寓,城市广场店,59.00平米,6050
20241107,福田区,上步,独栋·安居乐寓,南园红岭南店,22.61平米,2523-2627
20241107,福田区,上步,独栋·安居乐寓,南园红岭南店,6间在租,2124-2270
20241107,福田区,上步,独栋·安居乐寓,南园红岭南店,6间在租,2570-2722
20241107,福田区,上步,独栋·安居乐寓,南园红岭南店,6间在租,2580-2655
20241107,福田区,上步,独栋·安居乐寓,南园红岭南店,16.00平米,2174
20241107,福田区,上步,独栋·安居乐寓,南园红岭南店,6间在租,2159-2295
20241107,福田区,上步,独栋·安居乐寓,南园红岭南店,25.54平米,3015-3279
20241107,福田区,上步,独栋·安居乐寓,南园红岭南店,6间在租,2750-2986
20241107,福田区,上步,整租·御河堤,1室0厅,33.00平米,3800
20241107,福田区,上步,整租·御河堤,1室1厅,44.00平米,4600
20241107,福田区,上步,整租·御河堤,1室1厅,44.00平米,5200
20241107,福田区,上步,整租·红岭大厦,2室1厅,50.00平米,4800
20241107,福田区,上步,整租·御河堤,1室1厅,38.00平米,4500
20241107,福田区,上步,整租·佳兆业中心,1室0厅,21.61平米,2200
20241107,福田区,上步,整租·御河堤,1室1厅,44.00平米,5500
20241107,福田区,上步,整租·御河堤,1室0厅,31.00平米,3500
20241107,福田区,上步,独栋·安居乐寓,南园红岭南店,22.07平米,2665-2807
20241107,福田区,上步,独栋·安居乐寓,南园红岭南店,16.00-19.00平米,2174-2268
20241107,福田区,上步,整租·佳兆业中心,1室1厅,23.08平米,2930
20241107,福田区,上步,整租·御河堤,1室1厅,33.03平米,4090
20241107,福田区,上步,整租·佳兆业中心,1室1厅,23.04平米,3360
20241107,福田区,上步,整租·佳兆业中心,1室1厅,40.00平米,4237
20241107,福田区,上步,整租·佳兆业中心,2室1厅,75.59平米,6530
20241107,福田区,上步,独栋·安居乐寓,南园红岭南店,20.37平米,2930-2986
20241107,福田区,上步,独栋·安居乐寓,南园红岭南店,24.58平米,2627-2655
20241107,福田区,上步,整租·佳兆业中心,1室1厅,23.00平米,3260
20241107,福田区,上步,整租·佳兆业中心,1室1厅,31.57平米,4460
