20241025,南山区,华侨城,整租·海景花园,3室2厅,117.15平米,9500
20241025,南山区,华侨城,整租·荔枝苑,3室2厅,82.00平米,6800
20241025,南山区,华侨城,独栋·华润置地·有巢公寓,白石洲店,8间在租,3314-3798
20241025,南山区,华侨城,整租·陶然居,1室1厅,31.67平米,2800
20241025,南山区,华侨城,独栋·深业有居,金三角大厦店,50.00平米,5580
20241025,南山区,华侨城,整租·佛山街,2室1厅,80.00平米,6800
20241025,南山区,华侨城,整租·天鹅湖花园三期,3室2厅,123.00平米,23000
20241025,南山区,华侨城,独栋·华润置地·有巢公馆,白石洲店,17.00-18.00平米,2350-2688
20241025,南山区,华侨城,整租·高发公寓,1室1厅,23.00平米,2781
20241025,南山区,华侨城,独栋·华润置地·有巢公馆,白石洲店,18.00平米,3655
20241025,南山区,华侨城,整租·香山美墅三期,3室2厅,188.00平米,26000
20241025,南山区,华侨城,整租·深铁懿府二期,4室2厅,119.00平米,18000
20241025,南山区,华侨城,独栋·华润置地·有巢公馆,白石洲店,6间在租,2600-2960
20241025,南山区,华侨城,整租·波托菲诺纯水岸十六期,3室2厅,165.00平米,30000
20241025,南山区,华侨城,独栋·华润置地·有巢公馆,白石洲店,16.00平米,2346
20241025,南山区,华侨城,整租·天鹅湖花园三期,3室2厅,121.57平米,26000
20241025,南山区,华侨城,整租·香山里花园二期,3室1厅,南山区-华侨城-香山里花园二期,20952
20241025,南山区,华侨城,整租·深业鹤塘岭花园,2室1厅,83.69平米,13000
20241025,南山区,华侨城,独栋·华润置地·有巢公寓,白石洲店,30.00平米,3380
20241025,南山区,华侨城,整租·高发公寓,1室0厅,22.00平米,3200
20241025,南山区,华侨城,独栋·华润置地·有巢公寓,白石洲店,26.00-28.00平米,3658-4040
20241025,南山区,华侨城,整租·燕晗山苑,4室2厅,221.01平米,30000
20241025,南山区,华侨城,独栋·深业有居,金三角大厦店,61.00平米,5999
20241025,南山区,华侨城,整租·燕晗山苑,4室2厅,221.86平米,30000
20241025,南山区,华侨城,合租·世界花园海华居,5居室,28.50平米,2990
20241025,南山区,华侨城,独栋·繁花•寓,侨香雅居B栋,33.00平米,4999-5199
20241025,南山区,华侨城,独栋·繁花•寓,侨香雅居B栋,5.00平米,5199
20241025,南山区,华侨城,独栋·湾年公寓,世界之窗-高级服务公寓,65.00平米,9600
20241025,南山区,华侨城,独栋·湾年公寓,世界之窗-高级服务公寓,65.00平米,10000
20241025,南山区,华侨城,独栋·HO-ME公寓,西丽店,32.00平米,3600
20241025,南山区,华侨城,合租·世界花园樱花居,4居室,13.40平米,2230
