20241111,福田区,竹子林,整租·香诗美林,2室2厅,80.34平米,7500
20241111,福田区,竹子林,整租·新浩城花园,3室2厅,105.00平米,9000
20241111,福田区,竹子林,独栋·繁花•寓,侨香雅居B栋,33.00平米,4999-5299
20241111,福田区,竹子林,整租·竹园小区,3室2厅,76.57平米,5600
20241111,福田区,竹子林,独栋·繁花•寓,侨香雅居B栋,33.00平米,4899-5299
20241111,福田区,竹子林,整租·越海家园,1室1厅,47.00平米,6500
20241111,福田区,竹子林,整租·宝能公馆,2室2厅,81.85平米,11800
20241111,福田区,竹子林,合租·竹盛花园三期,4居室,6.60平米,1690
20241111,福田区,竹子林,整租·建业大厦,2室1厅,87.00平米,7300
20241111,福田区,竹子林,独栋·铭寓+,竹子林店,20.00-36.00平米,3920-4785
20241111,福田区,竹子林,合租·金海燕花园,5居室,30.00平米,2980
20241111,福田区,竹子林,整租·锦庐花园,6室2厅,183.00平米,60000
20241111,福田区,竹子林,独栋·颐家公寓·,越海家园店,45.61平米,5800
20241111,福田区,竹子林,整租·越众小区,3室2厅,86.00平米,6800
20241111,福田区,竹子林,独栋·繁花•寓,侨香雅居A栋,43.00平米,6199-6399
20241111,福田区,竹子林,整租·海德园,4室2厅,153.78平米,26000
20241111,福田区,竹子林,合租·竹盛花园三期,4居室,6.90平米,1730
20241111,福田区,竹子林,整租·越众小区,4室2厅,86.00平米,5800
20241111,福田区,竹子林,合租·竹园小区,4居室,6.62平米,1430
20241111,福田区,竹子林,整租·宝能公馆,4室2厅,180.57平米,34000
20241111,福田区,竹子林,合租·新浩城花园,5居室,9.20平米,2290
20241111,福田区,竹子林,整租·鑫竹苑,3室2厅,111.00平米,11000
20241111,福田区,竹子林,整租·碧海云天二期,3室1厅,103.00平米,13190
20241111,福田区,竹子林,合租·金海燕花园,5居室,30.00平米,2700
20241111,福田区,竹子林,合租·金海燕花园,5居室,6.75平米,1730
20241111,福田区,竹子林,合租·耀荣园,4居室,15.00平米,3190
20241111,福田区,竹子林,合租·竹盛花园一期,4居室,12.50平米,2730
20241111,福田区,竹子林,合租·新浩城花园,5居室,15.20平米,3060
20241111,福田区,竹子林,合租·金众小区,3居室,12.70平米,1930
20241111,福田区,竹子林,合租·鑫竹苑,5居室,13.70平米,2730
