20241008,宝安区,沙井,整租·会展湾东城,1室0厅,42.00平米,2575
20241008,宝安区,沙井,整租·会展湾·中港广场,2室1厅,65.00平米,3708
20241008,宝安区,沙井,独栋·安居乐寓,沙井店,12.39平米,963
20241008,宝安区,沙井,整租·万科星城,1室1厅,28.00平米,2000
20241008,宝安区,沙井,独栋·湾区国际公寓,国展店,28.00平米,2000
20241008,宝安区,沙井,整租·中熙香莎公馆,3室2厅,83.00平米,3800
20241008,宝安区,沙井,整租·卓越誉珑,3室2厅,98.00平米,5000
20241008,宝安区,沙井,独栋·雅德居,沙井1店,16.00平米,550-699
20241008,宝安区,沙井,整租·万丰海岸城,3室2厅,92.00平米,5500
20241008,宝安区,沙井,独栋·安居乐寓,沙井店,18.00平米,1179
20241008,宝安区,沙井,整租·麒麟名都,2室2厅,84.00平米,3600
20241008,宝安区,沙井,整租·嘉富宝禧,3室2厅,95.00平米,5500
20241008,宝安区,沙井,独栋·窝趣轻社区,沙井地铁站,16间在租,750-2000
20241008,宝安区,沙井,整租·万科星城,3室2厅,79.81平米,5000
20241008,宝安区,沙井,独栋·朵拉国际社区·,荣泰园店,35.00-35.65平米,1280-1580
20241008,宝安区,沙井,整租·博林君瑞,3室2厅,89.00平米,4800
20241008,宝安区,沙井,独栋·安居乐寓,塘尾一店,22.70-30.00平米,1279-1394
20241008,宝安区,沙井,整租·西荟城一期,4室2厅,98.00平米,3800
20241008,宝安区,沙井,独栋·安居乐寓,塘尾一店,16.80-18.60平米,935-1086
20241008,宝安区,沙井,整租·会展湾东城,3室1厅,110.00平米,6300
20241008,宝安区,沙井,独栋·安居乐寓,沙井店,22.00平米,1539-1629
20241008,宝安区,沙井,整租·会展湾东城,3室2厅,110.00平米,6300
20241008,宝安区,沙井,独栋·安居乐寓,塘尾一店,22.30-45.00平米,1160-1227
20241008,宝安区,沙井,整租·星河荣御三期,3室2厅,89.00平米,5200
20241008,宝安区,沙井,独栋·安居乐寓,塘尾一店,28.30-31.00平米,1439-1459
20241008,宝安区,沙井,独栋·安居乐寓,塘尾一店,33.90-35.00平米,1352-1618
20241008,宝安区,沙井,独栋·安居乐寓,沙井店,24.13平米,1430
20241008,宝安区,沙井,独栋·安居乐寓,沙井店,38.00平米,1505
20241008,宝安区,沙井,独栋·安居乐寓,塘尾一店,18.53-19.00平米,896-1114
20241008,宝安区,沙井,独栋·安居乐寓,沙井店,25.00平米,1312
20241008,宝安区,沙井,独栋·安居乐寓,沙井店,15.02平米,1170
20241008,宝安区,沙井,独栋·安居乐寓,沙井店,20.00平米,1514
20241008,宝安区,沙井,独栋·安居乐寓,塘尾一店,18.00平米,1105-1148
20241008,宝安区,沙井,独栋·安居乐寓,沙井店,15.24平米,1134
