20241114,南山区,蛇口,整租·海韵嘉园,3室2厅,94.92平米,9500
20241114,南山区,蛇口,整租·海尚国际,3室2厅,106.56平米,8000
20241114,南山区,蛇口,整租·栖游记,2室1厅,88.00平米,7500
20241114,南山区,蛇口,整租·山海津,2室1厅,75.00平米,5700
20241114,南山区,蛇口,整租·花园城三期,3室1厅,65.00平米,6900
20241114,南山区,蛇口,整租·爱榕园,3室2厅,69.50平米,4900
20241114,南山区,蛇口,整租·花果山小区,1室1厅,37.00平米,3700
20241114,南山区,蛇口,整租·弘都世纪公寓,2室1厅,46.00平米,5665
20241114,南山区,蛇口,整租·半岛城邦花园二期,2室1厅,89.03平米,8300
20241114,南山区,蛇口,整租·花园城三期,1室1厅,65.58平米,6500
20241114,南山区,蛇口,整租·四海公寓,2室1厅,47.93平米,6000
20241114,南山区,蛇口,整租·花果山大厦,2室2厅,84.61平米,6400
20241114,南山区,蛇口,整租·四海公寓,1室1厅,42.70平米,5200
20241114,南山区,蛇口,整租·有方育才家园,1室0厅,28.78平米,3800
20241114,南山区,蛇口,整租·栖游记,1室1厅,31.13平米,4200
20241114,南山区,蛇口,整租·南海玫瑰花园二期,2室2厅,81.85平米,10000
20241114,南山区,蛇口,整租·南水小区,1室1厅,32.53平米,3400
20241114,南山区,蛇口,整租·米兰第2季,1室1厅,41.00平米,5000
20241114,南山区,蛇口,整租·南海玫瑰花园二期,3室1厅,97.00平米,12000
20241114,南山区,蛇口,独栋·招商蛇口品牌公寓,壹间槟榔园二期,39.00平米,5882-6109
20241114,南山区,蛇口,独栋·招商蛇口品牌公寓,桃花园人才公寓B店,31.15平米,2907-2952
20241114,南山区,蛇口,独栋·招商蛇口品牌公寓,壹间▪槟榔园,78.00平米,9818
20241114,南山区,蛇口,独栋·招商蛇口品牌公寓,壹间槟榔园二期,39.00平米,5124-5196
20241114,南山区,蛇口,整租·栖游记,3室2厅,86.20平米,7700
20241114,南山区,蛇口,整租·金色海琴苑,2室2厅,61.62平米,6800
20241114,南山区,蛇口,整租·花园城一期,3室2厅,96.76平米,9800
20241114,南山区,蛇口,整租·双玺时光道,1室2厅,88.80平米,13000
20241114,南山区,蛇口,整租·半岛城邦花园三期,2室1厅,84.60平米,13800
20241114,南山区,蛇口,整租·招商桃花园一期,3室1厅,95.66平米,8500
20241114,南山区,蛇口,整租·晗山悦海城,3室2厅,75.00平米,12000
20241114,南山区,蛇口,独栋·金地草莓社区,水湾店,29.00平米,3600
20241114,南山区,蛇口,独栋·深房汇,东角头店,35.00平米,3380
20241114,南山区,蛇口,独栋·招商蛇口品牌公寓,壹间槟榔园二期,39.00平米,5956-6135
20241114,南山区,蛇口,独栋·招商蛇口品牌公寓,壹间槟榔园二期,39.00平米,5665-6018
