20241114,福田区,新洲,整租·韵动家园,1室1厅,39.33平米,4400
20241114,福田区,新洲,整租·新洲大厦,2室1厅,91.92平米,6100
20241114,福田区,新洲,独栋·源悦里服务式公寓,福田中心,30.00平米,3473
20241114,福田区,新洲,整租·嘉洲豪园,2室2厅,80.82平米,6300
20241114,福田区,新洲,独栋·安居乐寓,石厦店（新洲）,6间在租,3900-4000
20241114,福田区,新洲,整租·韵动家园,1室1厅,41.26平米,4500
20241114,福田区,新洲,整租·祥云天都世纪大厦,1室1厅,50.00平米,5200
20241114,福田区,新洲,独栋·安居乐寓,石厦店（新洲）,40.00平米,4100-4200
20241114,福田区,新洲,整租·蜜园,2室2厅,74.42平米,6800
20241114,福田区,新洲,独栋·源悦里服务式公寓,福田中心,10.00平米,2589
20241114,福田区,新洲,整租·沙尾电话机楼,2室2厅,74.74平米,6500
20241114,福田区,新洲,整租·骏皇嘉园,1室0厅,35.00平米,4300
20241114,福田区,新洲,独栋·源悦里服务式公寓,福田中心,25.00平米,2528
20241114,福田区,新洲,整租·朗晴馨洲,2室2厅,65.00平米,6200
20241114,福田区,新洲,独栋·安居乐寓,石厦店（新洲）,65.00平米,5999
20241114,福田区,新洲,整租·蜜园,1室1厅,35.00平米,4200
20241114,福田区,新洲,独栋·安居乐寓,石厦店（新洲）,38.00平米,3000
20241114,福田区,新洲,整租·蜜园,2室2厅,60.00平米,6500
20241114,福田区,新洲,独栋·安居乐寓,石厦店（新洲）,30.00平米,2300
20241114,福田区,新洲,整租·祥云天都世纪大厦,2室2厅,79.64平米,6800
20241114,福田区,新洲,独栋·安居乐寓,石厦店（新洲）,31.65平米,4000-4200
20241114,福田区,新洲,整租·绿景中城天邑花园,2室2厅,49.60平米,6500
20241114,福田区,新洲,独栋·龍源居,新洲64栋,22.00平米,2000
20241114,福田区,新洲,整租·绿景中城天邑花园,2室1厅,76.00平米,8300
20241114,福田区,新洲,合租·锦滨苑,4居室,16.30平米,2052
20241114,福田区,新洲,独栋·龍源居,新洲47栋,25.00平米,3050
20241114,福田区,新洲,独栋·安居乐寓,石厦店（新洲）,45.00平米,4000
20241114,福田区,新洲,独栋·安居乐寓,石厦店（新洲）,7间在租,2700-2900
20241114,福田区,新洲,独栋·安居乐寓,石厦店（新洲）,7间在租,3800-3900
20241114,福田区,新洲,独栋·安居乐寓,石厦店（新洲）,31.65平米,4000
