20241009,福田区,八卦岭,整租·鹏益花园,1室0厅,32.47平米,2575
20241009,福田区,八卦岭,整租·鹏盛村,2室1厅,47.06平米,4000
20241009,福田区,八卦岭,独栋·城家公寓,深圳红岭北地铁站店,39.00-42.00平米,4140-4460
20241009,福田区,八卦岭,整租·翠馨居花园,1室0厅,30.00平米,3000
20241009,福田区,八卦岭,独栋·城家公寓,深圳红岭北地铁站店,22.00平米,3830
20241009,福田区,八卦岭,整租·旭飞花园,1室1厅,38.00平米,3500
20241009,福田区,八卦岭,整租·鹏盛村,1室0厅,32.98平米,2500
20241009,福田区,八卦岭,独栋·城家公寓,深圳红岭北地铁站店,23.00平米,3830
20241009,福田区,八卦岭,整租·旭飞花园,1室0厅,27.32平米,2833
20241009,福田区,八卦岭,独栋·城家公寓,深圳红岭北地铁站店,44.00平米,4880
20241009,福田区,八卦岭,整租·八卦岭宿舍,1室0厅,32.00平米,2150
20241009,福田区,八卦岭,整租·岭尚时代园,1室1厅,37.00平米,4000
20241009,福田区,八卦岭,独栋·城家公寓,深圳红岭北地铁站店,23.00平米,3830-4040
20241009,福田区,八卦岭,整租·鹏盛村,1室1厅,39.00平米,3300
20241009,福田区,八卦岭,合租·盛世鹏程,4居室,8.80平米,1890
20241009,福田区,八卦岭,整租·鹏盛村,1室1厅,30.00平米,2300
20241009,福田区,八卦岭,独栋·湾年公寓,红岭北店,50.00平米,4500
20241009,福田区,八卦岭,整租·鹏盛村,1室0厅,31.48平米,2600
20241009,福田区,八卦岭,合租·鹏益花园,2居室,10.20平米,3190
20241009,福田区,八卦岭,整租·鹏益花园,1室0厅,30.00平米,2500
20241009,福田区,八卦岭,合租·鹏益花园,2居室,8.00平米,2890
20241009,福田区,八卦岭,整租·鹏盛村,2室1厅,41.81平米,3600
20241009,福田区,八卦岭,独栋·湾年公寓,红岭北店,46.00平米,4300
20241009,福田区,八卦岭,整租·城市主场,1室0厅,35.00平米,3900
20241009,福田区,八卦岭,整租·旭飞花园,1室1厅,44.00平米,4130
20241009,福田区,八卦岭,整租·旭飞花园,1室1厅,20.40平米,2830
20241009,福田区,八卦岭,整租·城市主场,1室1厅,35.21平米,4230
20241009,福田区,八卦岭,整租·鹏益花园,1室1厅,30.00平米,3290
20241009,福田区,八卦岭,整租·鹏益花园,1室1厅,63.51平米,4160
