20241009,福田区,百花,整租·南天一花园,2室1厅,87.00平米,6500
20241009,福田区,百花,整租·国城花园,1室1厅,43.54平米,4500
20241009,福田区,百花,合租·南天二花园,4居室,10.40平米,2430
20241009,福田区,百花,整租·长城二花园,3室1厅,87.40平米,7300
20241009,福田区,百花,合租·长乐花园,3居室,9.50平米,2230
20241009,福田区,百花,整租·国城花园,1室0厅,43.50平米,6000
20241009,福田区,百花,整租·百花园一期,1室1厅,53.44平米,5500
20241009,福田区,百花,合租·长乐花园,5居室,6.90平米,1930
20241009,福田区,百花,整租·国城花园,1室0厅,43.54平米,5350
20241009,福田区,百花,整租·南天一花园,2室1厅,87.00平米,6730
20241009,福田区,百花,整租·百花园一期,1室1厅,50.30平米,5100
20241009,福田区,百花,整租·南天一花园,2室1厅,87.00平米,6400
20241009,福田区,百花,整租·国城花园,1室0厅,44.00平米,4800
20241009,福田区,百花,整租·长城花园,3室2厅,85.30平米,7000
20241009,福田区,百花,整租·长城花园,1室0厅,40.00平米,2300
20241009,福田区,百花,整租·百花园一期,1室1厅,53.00平米,5800
20241009,福田区,百花,整租·长安花园,3室2厅,98.30平米,8300
20241009,福田区,百花,整租·长乐花园,2室2厅,88.69平米,7500
20241009,福田区,百花,整租·国城花园,3室1厅,83.00平米,8000
20241009,福田区,百花,整租·核电花园,3室2厅,92.35平米,11000
20241009,福田区,百花,整租·百花园一期,4室2厅,136.09平米,16500
20241009,福田区,百花,整租·国城花园,3室1厅,103.00平米,12500
20241009,福田区,百花,整租·长城三花园,4室2厅,127.00平米,16000
20241009,福田区,百花,整租·南天二花园,3室2厅,89.00平米,11000
20241009,福田区,百花,整租·百花园二期,2室1厅,92.00平米,12500
20241009,福田区,百花,整租·长城二花园,3室2厅,97.00平米,9100
20241009,福田区,百花,整租·核电花园,3室2厅,92.35平米,12000
20241009,福田区,百花,整租·南天二花园,3室1厅,88.78平米,8700
20241009,福田区,百花,整租·百花公寓二期,2室2厅,88.00平米,8000
20241009,福田区,百花,整租·长城二花园,3室1厅,98.63平米,9500
