20241029,罗湖区,布心,整租·颖隆大厦,2室1厅,51.92平米,3600
20241029,罗湖区,布心,整租·松泉公寓,2室2厅,78.00平米,4000
20241029,罗湖区,布心,独栋·世和公寓,布心店,65.00平米,3680
20241029,罗湖区,布心,整租·君逸华府,2室2厅,67.00平米,4850
20241029,罗湖区,布心,独栋·世和公寓,布心店,35.00平米,2980-3080
20241029,罗湖区,布心,整租·观山盛苑,2室1厅,57.00平米,4600
20241029,罗湖区,布心,整租·松泉阁,1室1厅,42.00平米,3800
20241029,罗湖区,布心,合租·雍翠华府,4居室,5.70平米,1460
20241029,罗湖区,布心,整租·观山盛苑,3室1厅,68.00平米,5000
20241029,罗湖区,布心,合租·松泉山庄,3居室,7.40平米,1390
20241029,罗湖区,布心,整租·鹿鸣园,2室2厅,81.00平米,5500
20241029,罗湖区,布心,整租·雍翠华府,1室1厅,36.70平米,3500
20241029,罗湖区,布心,合租·松泉山庄,5居室,8.90平米,1490
20241029,罗湖区,布心,整租·悦峰尚府,3室2厅,67.00平米,5300
20241029,罗湖区,布心,合租·东晓花园,4居室,11.70平米,1630
20241029,罗湖区,布心,整租·太阳新城,1室1厅,40.57平米,4000
20241029,罗湖区,布心,合租·东晓花园,4居室,11.90平米,1630
20241029,罗湖区,布心,整租·观山嘉苑,3室2厅,72.00平米,5300
20241029,罗湖区,布心,合租·太阳新城,3居室,5.60平米,1490
20241029,罗湖区,布心,整租·松泉公寓,2室1厅,38.00平米,3600
20241029,罗湖区,布心,合租·维富大厦,5居室,6.50平米,1260
20241029,罗湖区,布心,合租·翠山工业区单身宿舍,2居室,25.00平米,1450
20241029,罗湖区,布心,合租·维富大厦,5居室,6.10平米,1190
20241029,罗湖区,布心,合租·翠山工业区单身宿舍,2居室,30.00平米,1900
20241029,罗湖区,布心,合租·鹏城花园,4居室,7.90平米,1190
20241029,罗湖区,布心,合租·松泉山庄,5居室,10.20平米,1530
20241029,罗湖区,布心,合租·维富大厦,5居室,7.90平米,1390
20241029,罗湖区,布心,整租·天韵府,3室1厅,105.07平米,6500
20241029,罗湖区,布心,整租·悦峰尚府,3室1厅,85.00平米,6130
20241029,罗湖区,布心,整租·悦峰尚府,3室1厅,72.22平米,5530
